source_name	source_qid	parity	target_name	target_qid	target_uid	reason	witness	
Wahlenbergia virgata	gbif:5413932	=>	Wahlenbergia virgata	ncbi:1005624	69741	same/primary-name	Wahlenbergia virgata
Asyneuma junceum	ott:3893546	-	Wahlenbergia juncea	ncbi:1348709	3892378	noinfo	null
Asyneuma junceum	ott:3893546	-	Campanula rotundifolia	ncbi:239422	667590	noinfo	null
Asyneuma junceum	ott:3893546	=>	Asyneuma junceum	gbif:3168229	3893546	same/primary-name	Asyneuma junceum
Namacodon schinzianum	ott:3893912	=>	Wahlenbergia juncea	ncbi:1348709	3892378	lumped	null
Namacodon schinzianum	ott:3893912	=>	Wahlenbergia juncea	ncbi:1348709	3892378	lumped	null
Namacodon schinzianum	ott:3893912	-		null	-	lumped	null
Campanula parryi var. idahoensis	ncbi:1089228	=>	Campanula parryi var. idahoensis	ncbi:1089228	487967	new/tip	null
Campanula parryi	gbif:5411120	-	Campanula parryi var. idahoensis	ncbi:1089228	487967	noinfo	null
Campanula parryi	gbif:5411120	-	Campanula langsdorffiana	ncbi:1241112	1088825	noinfo	null
Campanula parryi	gbif:5411120	=>	Campanula parryi	ncbi:440358	897852	same/primary-name	Campanula parryi
Asyneuma lobelioides	ncbi:428151	=>	Asyneuma lobelioides	ncbi:428151	1051893	new/tip	null
Cousinia autranii	ncbi:525940	=>	Cousinia autranii	ncbi:525940	641706	new/tip	null
Cousinia autranii	ott:641706	=>	Cousinia autranii	ncbi:525940	641706	lumped	null
Campanula velebitica	ncbi:1241209	=>	Campanula velebitica	ncbi:1241209	1062652	new/tip	null
Crepis paludosa	ncbi:310247	=>	Crepis paludosa	ncbi:310247	871420	new/tip	null
Campanula cochleariifolia	ncbi:428162	=>	Campanula cochleariifolia	ncbi:428162	283610	new/tip	null
Campanula hispanica	ott:453442	-	Campanula cochleariifolia	ncbi:428162	283610	noinfo	null
Campanula hispanica	ott:453442	-	Campanula jurjurensis	gbif:7849143	3893174	noinfo	null
Campanula hispanica	ott:453442	=>	Campanula hispanica	ncbi:1241097	453442	same/primary-name	Campanula hispanica
Campanula immodesta	ott:3893240	-	Campanula cochleariifolia	ncbi:428162	283610	noinfo	null
Campanula immodesta	ott:3893240	=>	Campanula immodesta	ncbi:1796126	3893240	same/primary-name	Campanula immodesta
Wiestia	gbif:8016693	=>	Wiestia	gbif:8016693	4727886	new/tip	null
Wiestia	ott:4727886	-		null	-	continued-hidden	null
Echinops	ncbi:32194	=>	Echinops	ncbi:32194	511898	new/import	null
Acantholepis	ott:182570	-	Echinops	ncbi:32194	511898	noinfo/disjoint	|Acantholepis orientalis
Acantholepis	ott:182570	=>	Acantholepis	ncbi:143168	182570	same/is-subsumed-by	null
Pseudoconyza	ncbi:313963	=>	Pseudoconyza	ncbi:313963	653014	new/import	null
Blumea	gbif:3119250	-	Pseudoconyza	ncbi:313963	653014	noinfo/disjoint	|Blumea lacera
Blumea	gbif:3119250	-	Merrittia	ncbi:441200	71746	noinfo/disjoint	|Blumea lacera
Blumea	gbif:3119250	=>	Blumea	ncbi:72901	482152	same/is-subsumed-by	null
Xanthium strumarium	ncbi:318068	=>	Xanthium strumarium	ncbi:318068	709045	new/import	null
Xanthium pungens	ott:3899903	=>	Xanthium strumarium	ncbi:318068	709045	lumped	null
Xanthium pungens	ott:3899903	=>	Xanthium strumarium	ncbi:318068	709045	lumped	null
Xanthium pungens	ott:3899903	-		null	-	lumped	null
Hieracium hoppeanum	ncbi:221199	=>	Hieracium hoppeanum	ncbi:221199	809708	new/import	null
Adenophora stenanthina	ncbi:82278	=>	Adenophora stenanthina	ncbi:82278	94687	new/tip	null
Liatris squarrulosa	ncbi:983231	=>	Liatris squarrulosa	ncbi:983231	505572	new/tip	null
Andryala ragusina	ncbi:268005	=>	Andryala ragusina	ncbi:268005	151036	new/tip	null
Gelasia	gbif:8684378	=>	Gelasia	gbif:8684378	4727498	new/tip	null
Gelasia	ott:4727498	-		null	-	continued-hidden	null
Nivellea	ncbi:133256	=>	Nivellea	ncbi:133256	144343	new/import	null
Nivellea	gbif:3100731	-		null	-	not-placed/does-not-descend	null
Nivellea	ott:144343	=>	Nivellea	ncbi:133256	144343	same/parent+parent	Mediterranean clade|Mediterranean clade
Nivellea	ott:144343	-		null	-	newly-hidden	null
Volutarella	gbif:7689742	=>	Volutarella	gbif:7689742	4728186	new/tip	null
Volutarella	ott:4728186	-		null	-	continued-hidden	null
Legousia falcata	ncbi:239455	=>	Legousia falcata	ncbi:239455	117716	new/tip	null
Phyteuma pseudorbiculare	ncbi:1399312	=>	Phyteuma pseudorbiculare	ncbi:1399312	5264191	new/tip	null
Phyteuma orbiculare	ott:743259	-	Phyteuma pseudorbiculare	ncbi:1399312	5264191	noinfo	null
Phyteuma orbiculare	ott:743259	-	Phyteuma hispidum	gbif:7930250	9006710	noinfo	null
Phyteuma orbiculare	ott:743259	-	Phyteuma angustatum	gbif:8198614	9006695	noinfo	null
Phyteuma orbiculare	ott:743259	-	Phyteuma cordifolium	gbif:8238091	9006704	noinfo	null
Phyteuma orbiculare	ott:743259	=>	Phyteuma orbiculare	ncbi:239468	743259	same/primary-name	Phyteuma orbiculare
Artemisia furcata	ncbi:395281	=>	Artemisia furcata	ncbi:395281	338839	new/tip	null
Wahlenbergia elongata	gbif:7900244	=>	Wahlenbergia elongata	gbif:7900244	9006805	new/tip	null
Wahlenbergia campanuloides	gbif:5413450	=>	Wahlenbergia campanuloides	gbif:5413450	3892407	new/tip	null
Wahlenbergia campanuloides	ott:3892407	-	Wahlenbergia elongata	gbif:7900244	9006805	noinfo	null
Wahlenbergia campanuloides	ott:3892407	=>	Wahlenbergia campanuloides	gbif:5413450	3892407	same/primary-name	Wahlenbergia campanuloides
Wahlenbergia campanuloides	ott:3892407	=>	Wahlenbergia campanuloides	gbif:5413450	3892407	lumped	null
		-	Wahlenbergia elongata	gbif:7900244	9006805	addition	null
Parasyncalathium	ncbi:1400685	=>	Parasyncalathium	ncbi:1400685	5232433	new/tip	null
Lactuca	gbif:3140231	-	Parasyncalathium	ncbi:1400685	5232433	noinfo/target-no-children	null
Lactuca	gbif:3140231	-	Scariola	ncbi:1400688	4728169	noinfo/disjoint	|Lactuca souliei
Lactuca	gbif:3140231	-	Cephalorrhynchus	ncbi:509637	9004919	noinfo/target-no-children	null
Lactuca	gbif:3140231	-	Mulgedium	ncbi:687671	287216	noinfo/disjoint	|Lactuca souliei
Lactuca	gbif:3140231	-	Pterocypsela	ncbi:687677	287202	noinfo/disjoint	|Lactuca souliei
Lactuca	gbif:3140231	-	Cicerbita	ncbi:75954	678385	noinfo/disjoint	|Lactuca souliei
Lactuca	gbif:3140231	-	Steptorhamphus	ncbi:75957	678380	noinfo/disjoint	|Lactuca souliei
Lactuca	gbif:3140231	-	Mycelis	ncbi:75959	678377	noinfo/target-no-children	null
Lactuca	gbif:3140231	-	Melanoseris	ncbi:1205708	585495	noinfo	null
Lactuca	gbif:3140231	=>	Lactuca	ncbi:4235	336640	same/primary-name	Lactuca
Parasyncalathium	ott:5232433	-		null	-	newly-hidden	null
Anthemis rigida	ncbi:158233	=>	Anthemis rigida	ncbi:158233	678103	new/tip	null
Campanula hispanica	ncbi:1241097	=>	Campanula hispanica	ncbi:1241097	453442	new/tip	null
Campanula ciliata	ott:479176	-	Campanula hispanica	ncbi:1241097	453442	noinfo	null
Campanula ciliata	ott:479176	=>	Campanula ciliata	ncbi:649654	479176	same/primary-name	Campanula ciliata
Wahlenbergia tenerrima	ott:69747	-	Campanula hispanica	ncbi:1241097	453442	noinfo	null
Wahlenbergia tenerrima	ott:69747	=>	Wahlenbergia tenerrima	ncbi:1005620	69747	same/primary-name	Wahlenbergia tenerrima
Wahlenbergia tenella	ott:562668	-	Campanula hispanica	ncbi:1241097	453442	noinfo	null
Wahlenbergia tenella	ott:562668	=>	Wahlenbergia tenella	ncbi:1005619	562668	same/primary-name	Wahlenbergia tenella
Campanula crispa	ncbi:1241061	=>	Campanula crispa	ncbi:1241061	187547	new/tip	null
Prismatocarpus crispus	gbif:3161748	-	Campanula crispa	ncbi:1241061	187547	noinfo	null
Prismatocarpus crispus	gbif:3161748	=>	Prismatocarpus crispus	ncbi:1348689	3892548	same/primary-name	Prismatocarpus crispus
Aster auriculatus	ncbi:1196465	=>	Aster auriculatus	ncbi:1196465	83905	new/tip	null
Cicerbita hispida	ncbi:1400643	=>	Cicerbita hispida	ncbi:1400643	9004927	new/tip	null
Cephalorrhynchus tuberosus	ott:336644	-	Cicerbita hispida	ncbi:1400643	9004927	noinfo	null
Cephalorrhynchus tuberosus	ott:336644	=>	Lactuca hispida	ncbi:509638	336644	same/source-id	null
		-	Cicerbita hispida	ncbi:1400643	9004927	addition	null
Artemisia senjavinensis	ncbi:401932	=>	Artemisia senjavinensis	ncbi:401932	297231	new/tip	null
Apogon	gbif:3087593	=>	Apogon	gbif:3087593	4727914	new/tip	null
Apogon	ott:4727914	-		null	-	continued-hidden	null
Campanula vidalii	ncbi:1053331	=>	Campanula vidalii	ncbi:1053331	742574	new/tip	null
Azorina vidalii	gbif:3166266	-	Campanula vidalii	ncbi:1053331	742574	noinfo	null
Azorina vidalii	gbif:3166266	=>	Azorina vidalii	ncbi:239395	245755	same/primary-name	Azorina vidalii
Azorina vidalii	ott:245755	-	Campanula vidalii	ncbi:1053331	742574	noinfo	null
Azorina vidalii	ott:245755	=>	Azorina vidalii	ncbi:239395	245755	same/primary-name	Azorina vidalii
Merrittia	ncbi:441200	=>	Merrittia	ncbi:441200	71746	new/import	null
Crepis foetida	ncbi:268017	=>	Crepis foetida	ncbi:268017	674071	new/import	null
Ligulariopsis	ncbi:186959	=>	Ligulariopsis	ncbi:186959	619965	new/import	null
Ligularia	gbif:3118777	-	Ligulariopsis	ncbi:186959	619965	noinfo/disjoint	|Ligularia lamarum
Ligularia	gbif:3118777	=>	Ligularia	ncbi:4239	515694	same/is-subsumed-by	null
Lepicaune	gbif:6065134	=>	Lepicaune	gbif:6065134	4727866	new/import	null
Lepicaune	ott:4727866	-		null	-	not-deprecated/exposed	null
Carphephorus	ncbi:102756	=>	Carphephorus	ncbi:102756	345520	new/import	null
Trilisa	ott:244813	-	Carphephorus	ncbi:102756	345520	noinfo/disjoint	|Trilisa paniculata
Trilisa	ott:244813	=>	Trilisa	ncbi:102790	244813	same/is-subsumed-by	null
Carphephorus	ott:345520	=>	Carphephorus	ncbi:102756	345520	same/parent+parent	Eupatorieae|Eupatorieae
Sinclairia	ncbi:41636	=>	Sinclairia	ncbi:41636	569936	new/import	null
Sinclairia	ott:569936	=>	Sinclairia	ncbi:41636	569936	same/parent+parent	Liabeae|Liabeae
Liabellum	ott:510821	-	Sinclairia	ncbi:41636	569936	noinfo/disjoint	|Liabellum angustissimum
Liabellum	ott:510821	=>	Liabellum	ncbi:746536	510821	same/is-subsumed-by	null
Sinclairiopsis	ott:1001781	-	Sinclairia	ncbi:41636	569936	noinfo/disjoint	|Sinclairiopsis klattii
Sinclairiopsis	ott:1001781	=>	Sinclairiopsis	ncbi:746538	1001781	same/is-subsumed-by	null
Helichrysum stoechas	ncbi:261805	=>	Helichrysum stoechas	ncbi:261805	323167	new/import	null
Thrincia	gbif:3149517	=>	Thrincia	gbif:3149517	4727553	new/import	null
Thrincia	ott:4727553	-		null	-	not-deprecated/exposed	null
Viguiera dentata	ncbi:191178	=>	Viguiera dentata	ncbi:191178	62102	new/tip	null
Praxelis	ncbi:287010	=>	Praxelis	ncbi:287010	698960	new/import	null
Scorzonera cana	ncbi:261611	=>	Scorzonera cana	ncbi:261611	443537	new/import	null
Siphocampylus macropodus	ncbi:673921	=>	Siphocampylus macropodus	ncbi:673921	295776	new/tip	null
Cyphia crenata	ott:3893869	-	Siphocampylus macropodus	ncbi:673921	295776	noinfo	null
Cyphia crenata	ott:3893869	=>	Cyphia crenata	gbif:3166400	3893869	same/primary-name	Cyphia crenata
Crepis pyrenaica	ncbi:122533	=>	Crepis pyrenaica	ncbi:122533	1016030	new/tip	null
Campanula petraea	ncbi:239417	=>	Campanula petraea	ncbi:239417	210675	new/tip	null
Campanula involucrata	gbif:5410324	-	Campanula petraea	ncbi:239417	210675	noinfo	null
Campanula involucrata	gbif:5410324	=>	Campanula involucrata	ncbi:428176	858211	same/primary-name	Campanula involucrata
Flaveria campestris	ncbi:343902	=>	Flaveria campestris	ncbi:343902	415581	new/tip	null
Flaveria angustifolia	ott:268949	-	Flaveria campestris	ncbi:343902	415581	noinfo	null
Flaveria angustifolia	ott:268949	=>	Flaveria angustifolia	ncbi:163088	268949	same/primary-name	Flaveria angustifolia
Nikitinia	gbif:3089796	=>	Nikitinia	gbif:3089796	4727510	new/tip	null
Nikitinia	ott:4727510	-		null	-	continued-hidden	null
Iotasperma	ncbi:1231654	=>	Iotasperma	ncbi:1231654	4727889	new/import	null
Erigeron	gbif:3146588	-	Iotasperma	ncbi:1231654	4727889	noinfo/disjoint	|Erigeron ursinus
Erigeron	gbif:3146588	-	Pappochroma	ncbi:1915312	9000439	noinfo/disjoint	|Erigeron ursinus
Erigeron	gbif:3146588	-	Darwiniothamnus	ncbi:200646	935552	noinfo/disjoint	|Erigeron ursinus
Erigeron	gbif:3146588	-	Aphanostephus	ncbi:72895	877573	noinfo/disjoint	|Erigeron ursinus
Erigeron	gbif:3146588	-	Hysterionica	ncbi:72942	583702	noinfo/disjoint	|Erigeron ursinus
Erigeron	gbif:3146588	-	Apopyros	ncbi:91239	18225	noinfo/disjoint	|Erigeron ursinus
Erigeron	gbif:3146588	-	Neja	ncbi:91304	665550	noinfo/disjoint	|Erigeron ursinus
Erigeron	gbif:3146588	=>	Erigeron	ncbi:41574	643717	same/is-subsumed-by	null
Iotasperma	ott:4727889	-		null	-	not-deprecated/exposed	null
Anthemis kotschyana	ncbi:590041	=>	Anthemis kotschyana	ncbi:590041	375150	new/tip	null
Tetraneuris	ncbi:128729	=>	Tetraneuris	ncbi:128729	474885	new/import	null
Hymenoxys	gbif:3150131	-	Tetraneuris	ncbi:128729	474885	noinfo	null
Hymenoxys	gbif:3150131	=>	Hymenoxys	ncbi:128717	950017	same/primary-name	Hymenoxys
Anthemis pedunculata	ncbi:158228	=>	Anthemis pedunculata	ncbi:158228	154893	new/tip	null
Mecomischus pedunculatus	gbif:8179014	=>	Anthemis pedunculata	ncbi:158228	154893	lumped	null
Mecomischus pedunculatus	gbif:8179014	=>	Anthemis pedunculata	ncbi:158228	154893	lumped	null
Anthemis arenicola	ott:19012	-	Anthemis pedunculata	ncbi:158228	154893	noinfo	null
Anthemis arenicola	ott:19012	-	Anthemis tenuisecta	ncbi:589798	757255	noinfo	null
Anthemis arenicola	ott:19012	=>	Anthemis arenicola	ncbi:589717	19012	same/primary-name	Anthemis arenicola
Anthemis pedunculata	ott:154893	=>	Anthemis pedunculata	ncbi:158228	154893	same/parent+parent	Anthemidinae|Anthemidinae
Mecomischus pedunculatus	ott:3899123	=>	Anthemis pedunculata	ncbi:158228	154893	lumped	null
Mecomischus pedunculatus	ott:3899123	=>	Anthemis pedunculata	ncbi:158228	154893	lumped	null
Anthemis tenuisecta	ott:757255	-	Anthemis pedunculata	ncbi:158228	154893	noinfo/target-no-children	null
Anthemis tenuisecta	ott:757255	=>	Anthemis tenuisecta	ncbi:589798	757255	same/is-subsumed-by	null
Mecomischus pedunculatus	ott:3899123	-		null	-	lumped	null
Arctotis adpressa	ncbi:563857	=>	Arctotis adpressa	ncbi:563857	1046067	new/tip	null
Haplocarpha lyrata	gbif:3134508	-	Arctotis adpressa	ncbi:563857	1046067	noinfo	null
Haplocarpha lyrata	gbif:3134508	=>	Haplocarpha lyrata	ncbi:378691	127255	same/primary-name	Haplocarpha lyrata
Nymphoides	ncbi:49613	=>	Nymphoides	ncbi:49613	128308	new/import	null
Nymphoides	gbif:7460897	=>	Nymphoides	ncbi:49613	128308	same/parent+parent	Menyanthaceae|Menyanthaceae
Nymphoides	ott:128308	=>	Nymphoides	ncbi:49613	128308	same/parent+parent	Menyanthaceae|Menyanthaceae
Scorzonera troodea	ncbi:509704	=>	Scorzonera troodea	ncbi:509704	634664	new/tip	null
Leucanthemopsis pulverulenta	ncbi:1554447	=>	Leucanthemopsis pulverulenta	ncbi:1554447	3899299	new/tip	null
Espeletia	ncbi:185152	=>	Espeletia	ncbi:185152	111373	new/import	null
Espeletia	ott:111373	=>	Espeletia	ncbi:185152	111373	same/parent+parent	Millerieae|Millerieae
Espeletiopsis	ott:111379	-	Espeletia	ncbi:185152	111373	noinfo/disjoint	|Espeletiopsis jimenez-quesadae
Espeletiopsis	ott:111379	=>	Espeletiopsis	ncbi:185155	111379	same/is-subsumed-by	null
Ruilopezia	ott:162486	-	Espeletia	ncbi:185152	111373	noinfo/disjoint	|Ruilopezia ruizii
Ruilopezia	ott:162486	=>	Ruilopezia	ncbi:185179	162486	same/is-subsumed-by	null
Coespeletia	ott:350686	-	Espeletia	ncbi:185152	111373	noinfo/disjoint	|Coespeletia moritziana
Coespeletia	ott:350686	=>	Coespeletia	ncbi:183012	350686	same/is-subsumed-by	null
Tamania	ott:550170	-	Espeletia	ncbi:185152	111373	noinfo/disjoint	|Tamania chardonii
Tamania	ott:550170	=>	Tamania	ncbi:185203	550170	same/is-subsumed-by	null
Carramboa	ott:633161	-	Espeletia	ncbi:185152	111373	noinfo/disjoint	|Carramboa trujillensis
Carramboa	ott:633161	=>	Carramboa	ncbi:185146	633161	same/is-subsumed-by	null
Libanothamnus	ott:685427	-	Espeletia	ncbi:185152	111373	noinfo/disjoint	|Libanothamnus humbertii
Libanothamnus	ott:685427	=>	Libanothamnus	ncbi:185169	685427	same/is-subsumed-by	null
Cyananthus pedunculatus	ncbi:1334534	=>	Cyananthus pedunculatus	ncbi:1334534	3893823	new/tip	null
Crepis	ncbi:13464	=>	Crepis	ncbi:13464	949964	new/import	null
Soyeria	ott:4727421	-	Crepis	ncbi:13464	949964	noinfo	null
Soyeria	ott:4727421	=>	Soyeria	gbif:8654745	4727421	same/primary-name	Soyeria
Aracium	ott:4727562	-	Crepis	ncbi:13464	949964	noinfo	null
Aracium	ott:4727562	=>	Aracium	gbif:7883999	4727562	same/primary-name	Aracium
Pterotheca	ott:4727695	-	Crepis	ncbi:13464	949964	noinfo	null
Pterotheca	ott:4727695	=>	Pterotheca	gbif:8684592	4727695	same/primary-name	Pterotheca
Barkhausia	ott:4727853	-	Crepis	ncbi:13464	949964	noinfo	null
Barkhausia	ott:4727853	=>	Barkhausia	gbif:8156532	4727853	same/primary-name	Barkhausia
Lepicaune	ott:4727866	-	Crepis	ncbi:13464	949964	noinfo	null
Lepicaune	ott:4727866	=>	Lepicaune	gbif:6065134	4727866	same/primary-name	Lepicaune
Rodigia	ott:4727907	-	Crepis	ncbi:13464	949964	noinfo	null
Rodigia	ott:4727907	=>	Rodigia	gbif:8697215	4727907	same/primary-name	Rodigia
Lagoseris	ott:4727956	-	Crepis	ncbi:13464	949964	noinfo	null
Lagoseris	ott:4727956	=>	Lagoseris	gbif:5386677	4727956	same/primary-name	Lagoseris
Gatyona	ott:4728099	-	Crepis	ncbi:13464	949964	noinfo	null
Gatyona	ott:4728099	=>	Gatyona	gbif:6064255	4728099	same/primary-name	Gatyona
Crepis	ott:949964	=>	Crepis	ncbi:13464	949964	same/parent+parent	Crepidinae|Crepidinae
Sclerolepis	ott:4727451	-	Crepis	ncbi:13464	949964	noinfo/disjoint	|Sclerolepis uniflora
Sclerolepis	ott:4727451	=>	Sclerolepis	ncbi:1563972	4727451	same/is-subsumed-by	null
Leontodon	ncbi:58659	=>	Leontodon	ncbi:58659	388996	new/import	null
Thrincia	ott:4727553	-	Leontodon	ncbi:58659	388996	noinfo	null
Thrincia	ott:4727553	=>	Thrincia	gbif:3149517	4727553	same/primary-name	Thrincia
Apargia	ott:4727815	-	Leontodon	ncbi:58659	388996	noinfo	null
Apargia	ott:4727815	=>	Apargia	gbif:6064670	4727815	same/primary-name	Apargia
Scaevola montana	ncbi:197975	=>	Scaevola montana	ncbi:197975	891310	new/tip	null
Scaevola gaudichaudii	gbif:5407594	-	Scaevola montana	ncbi:197975	891310	noinfo	null
Scaevola gaudichaudii	gbif:5407594	=>	Scaevola gaudichaudii	ncbi:197963	366528	same/primary-name	Scaevola gaudichaudii
Codonopsis clematidea	ncbi:942849	=>	Codonopsis clematidea	ncbi:942849	423125	new/tip	null
Palmerella debilis	ncbi:252779	=>	Palmerella debilis	ncbi:252779	958529	new/tip	null
Lobelia dunnii	ott:149506	-	Palmerella debilis	ncbi:252779	958529	noinfo	null
Lobelia dunnii	ott:149506	=>	Lobelia dunnii	ncbi:104596	149506	same/primary-name	Lobelia dunnii
Leptocodon gracilis	ncbi:239458	=>	Leptocodon gracilis	ncbi:239458	117722	new/tip	null
Leptocodon gracilis	gbif:8177719	=>	Leptocodon gracilis	ncbi:239458	117722	lumped	null
Leptocodon gracilis	ott:117722	=>	Leptocodon gracilis	ncbi:239458	117722	same/parent+parent	Campanulaceae|Campanulaceae
Wahlenbergia tenerrima	ncbi:1005620	=>	Wahlenbergia tenerrima	ncbi:1005620	69747	new/tip	null
Codonopsis benthamii	ncbi:1392584	=>	Codonopsis benthamii	ncbi:1392584	3893789	new/tip	null
Willoughbya	gbif:3126567	=>	Willoughbya	gbif:3126567	4727614	new/import	null
Willoughbya	ott:4727614	-		null	-	not-deprecated/exposed	null
Hemistepta	gbif:8197514	=>	Hemistepta	gbif:8197514	4728050	new/import	null
Hemistepta	ott:4728050	-		null	-	not-deprecated/exposed	null
Aster	ncbi:41479	=>	Aster	ncbi:41479	409712	new/import	null
Wardaster	ott:4727427	-	Aster	ncbi:41479	409712	noinfo	null
Wardaster	ott:4727427	=>	Wardaster	gbif:3090929	4727427	same/primary-name	Wardaster
Bellidastrum	ott:4727645	-	Aster	ncbi:41479	409712	noinfo	null
Bellidastrum	ott:4727645	=>	Bellidastrum	gbif:8366154	4727645	same/primary-name	Bellidastrum
Heteropappus	ott:4727772	-	Aster	ncbi:41479	409712	noinfo	null
Heteropappus	ott:4727772	=>	Heteropappus	ncbi:616993	4727772	same/primary-name	Heteropappus
Arctogeron	ott:4728015	-	Aster	ncbi:41479	409712	noinfo	null
Arctogeron	ott:4728015	=>	Arctogeron	gbif:7923996	4728015	same/primary-name	Arctogeron
Biotia	ott:4728029	-	Aster	ncbi:41479	409712	noinfo	null
Biotia	ott:4728029	=>	Biotia	gbif:5224255	4728029	same/primary-name	Biotia
Aster	ott:409712	=>	Aster	ncbi:41479	409712	same/parent+parent	Australasian lineages|Australasian lineages
Aster	ott:409712	=>	Aster	ncbi:41479	409712	lumped	null
Asterothamnus	ott:869815	-	Aster	ncbi:41479	409712	noinfo/disjoint	|Asterothamnus centraliasiaticus
Asterothamnus	ott:869815	=>	Asterothamnus	ncbi:1196505	869815	same/is-subsumed-by	null
Crinitina	ott:870247	-	Aster	ncbi:41479	409712	noinfo	null
Crinitina	ott:870247	=>	Crinitina	ncbi:1196508	870247	same/primary-name	Crinitina
Doellingeria	ott:431551	-	Aster	ncbi:41479	409712	noinfo/lineage	North American clade|Australasian lineages
Doellingeria	ott:431551	=>	Doellingeria	ncbi:72926	431551	same/parent+parent	North American clade|North American clade
Ampelaster	ott:436418	-	Aster	ncbi:41479	409712	noinfo/lineage	North American clade|Australasian lineages
Ampelaster	ott:436418	=>	Ampelaster	ncbi:481908	436418	same/parent+parent	North American clade|North American clade
Almutaster	ott:436426	-	Aster	ncbi:41479	409712	noinfo/lineage	North American clade|Australasian lineages
Almutaster	ott:436426	=>	Almutaster	ncbi:481906	436426	same/parent+parent	North American clade|North American clade
Chloracantha	ott:465303	-	Aster	ncbi:41479	409712	noinfo/lineage	North American clade|Australasian lineages
Chloracantha	ott:465303	=>	Chloracantha	ncbi:199501	465303	same/parent+parent	North American clade|North American clade
